groupId,compound,compoundId,formula,sample,adductName,peakMz,mzmin,mzmax,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakSplineArea,peakAreaTop,peakAreaCorrected,peakAreaTopCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_215,,228.966995,228.966995,228.966995,4.748,4.708,4.788,0.804,356610.19,1636872.75,1447538.12,294750.25,699112.25,190471.45,8,2.86,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_216,,228.966995,228.966995,228.966995,4.748,4.708,4.788,0.803,357555.16,1654304.12,1474399.25,296731.16,710386.25,191851.38,9,2.90,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_217,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.780,360085.97,1521435.25,1551253.88,296868.12,688783.62,192786.67,8,2.92,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_218,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.780,349973.41,1499978.00,1527010.75,290193.41,674439.56,187001.11,8,2.85,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_219,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.783,358194.75,1523124.50,1368393.00,296747.34,665491.50,189442.39,7,2.90,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_22,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.839,1657904.25,4412205.50,3711519.75,1293899.12,4392073.50,1291366.88,6,634.21,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_220,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.784,375294.41,1560066.25,1603954.00,307519.16,695901.94,199420.75,7,3.03,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_221,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.783,350960.75,1495841.25,1430177.25,290932.28,648574.81,184822.12,7,2.91,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_23,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.839,1725547.25,4354601.50,3658419.50,1308164.00,4334874.50,1305680.38,7,627.74,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_24,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.841,1695194.25,4255495.00,3576422.00,1282016.25,4236067.00,1279562.62,7,652.19,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_25,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.841,1658528.50,4152030.75,3490826.50,1252809.88,4132516.25,1250359.38,7,574.20,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_26,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.840,1720861.38,4462531.50,3753382.50,1324600.75,4442798.50,1322123.12,7,611.75,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_27,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.838,1699932.62,4537508.50,3820137.75,1330744.12,4517754.00,1328261.12,6,643.14,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_28,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.840,1662045.75,4342846.00,3651128.00,1284451.00,4323499.00,1282007.88,6,675.19,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_29,,228.966995,228.966995,228.966995,4.758,4.708,4.778,0.345,1784741.50,4489544.50,3781804.25,1330779.38,4469745.00,1328371.12,7,624.37,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_30,,228.966995,228.966995,228.966995,4.758,4.708,4.778,0.412,1727653.12,4449242.50,3749664.25,1297747.62,4430814.50,1295539.50,7,589.97,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_31,,228.966995,228.966995,228.966995,4.758,4.718,4.808,0.842,1708829.12,4275423.00,3583661.75,1271217.25,4251059.00,1268751.38,9,668.43,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_33,,228.966995,228.966995,228.966995,4.688,4.688,4.708,0.049,3000.23,8436.62,6097.96,2862.60,973.64,374.94,3,1.00,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_04,,98.967003,98.967003,98.967003,4.737,4.697,4.767,0.840,105392.52,272357.56,229148.03,81159.51,271661.94,81071.86,7,1160.33,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_19,,98.967003,98.967003,98.967003,4.677,4.657,4.707,0.049,146.46,624.15,542.86,127.18,210.60,56.70,5,1.51,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_20,,98.967003,98.967003,98.967003,4.757,4.707,4.807,0.846,52791.76,143807.08,120292.59,40686.94,142800.59,40593.09,10,311.99,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_21,,98.967003,98.967003,98.967003,4.747,4.707,4.807,0.843,59087.64,145426.62,121657.87,43931.67,144449.59,43842.75,11,481.59,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_210,,98.967003,98.967003,98.967003,4.737,4.707,4.807,0.797,19553.04,68133.53,54642.90,15182.86,54080.53,13905.32,11,8.43,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_211,,98.967003,98.967003,98.967003,4.747,4.717,4.807,0.720,18166.13,67019.46,55738.10,14490.79,53824.78,13171.32,10,7.46,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_212,,98.967003,98.967003,98.967003,4.747,4.717,4.807,0.763,19981.68,67401.10,56147.40,15360.02,54147.84,14034.69,10,7.92,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_213,,98.967003,98.967003,98.967003,4.747,4.717,4.807,0.771,19856.20,67239.09,55438.91,15269.51,54425.90,13988.19,10,8.41,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_214,,98.967003,98.967003,98.967003,4.747,4.717,4.807,0.806,21762.67,71087.44,58272.80,16546.84,57752.73,15213.34,10,8.61,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_215,,98.967003,98.967003,98.967003,4.747,4.717,4.817,0.803,20328.90,70116.66,56578.94,15489.68,55906.18,14197.82,11,8.59,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_216,,98.967003,98.967003,98.967003,4.747,4.717,4.807,0.806,21198.98,69694.22,57750.76,16069.69,56358.50,14736.10,10,8.22,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_217,,98.967003,98.967003,98.967003,4.747,4.717,4.817,0.801,20837.82,72034.46,57620.82,15898.58,57513.09,14578.45,11,7.65,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_218,,98.967003,98.967003,98.967003,4.747,4.717,4.807,0.776,19795.17,66037.93,54333.95,15114.04,52797.64,13790.01,10,9.47,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_219,,98.967003,98.967003,98.967003,4.747,4.717,4.817,0.802,20489.23,69371.27,55596.00,15557.48,54779.93,14230.97,11,8.08,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_22,,98.967003,98.967003,98.967003,4.757,4.707,4.807,0.842,131790.12,343796.97,288297.75,99454.26,342854.66,99367.16,9,659.84,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_220,,98.967003,98.967003,98.967003,4.747,4.717,4.817,0.803,21741.49,72920.66,58267.55,16585.15,58560.48,15279.67,11,9.63,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_221,,98.967003,98.967003,98.967003,4.747,4.717,4.817,0.801,20213.88,68845.34,55384.03,15510.96,54360.24,14193.88,11,7.78,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_23,,98.967003,98.967003,98.967003,4.747,4.707,4.777,0.844,131442.03,346541.78,291937.06,102378.26,345877.00,102292.09,7,923.10,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_24,,98.967003,98.967003,98.967003,4.747,4.707,4.777,0.844,124450.67,327827.28,276096.78,96840.75,327100.94,96749.62,6,1364.44,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_25,,98.967003,98.967003,98.967003,4.747,4.717,4.777,0.846,119388.54,314201.12,264782.59,92944.20,313592.00,92855.82,6,666.05,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_26,,98.967003,98.967003,98.967003,4.757,4.707,4.807,0.840,132477.05,346102.88,290326.69,99768.81,345179.44,99684.74,11,579.82,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_27,,98.967003,98.967003,98.967003,4.757,4.717,4.807,0.842,136355.03,348321.53,292254.16,101664.75,347404.06,101572.91,9,734.17,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_28,,98.967003,98.967003,98.967003,4.757,4.707,4.817,0.840,126980.63,336004.62,281598.88,96248.95,335010.69,96165.18,12,649.95,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_29,,98.967003,98.967003,98.967003,4.757,4.717,4.807,0.845,147273.25,354601.72,297325.59,107461.27,353764.34,107377.47,10,490.81,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_30,,98.967003,98.967003,98.967003,4.757,4.717,4.817,0.845,141969.81,346799.84,290528.56,104007.77,345925.47,103927.45,11,616.01,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_31,,98.967003,98.967003,98.967003,4.757,4.717,4.817,0.846,138589.97,329156.22,276231.16,100437.91,328235.44,100354.07,11,838.95,0
23,d2-biotin pos mix8 confirm,d2-biotin pos mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_33,,98.967003,98.967003,98.967003,4.817,4.787,4.827,0.048,121.91,506.41,361.37,100.57,140.17,26.87,5,1.20,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_04,,104.967003,104.967003,104.967003,0.424,0.381,0.474,0.813,19442.19,94318.55,73459.71,17524.85,70839.95,15348.56,10,6.56,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_19,,104.967003,104.967003,104.967003,0.433,0.401,0.473,0.815,49615.81,211108.66,170352.53,44546.12,188111.88,41965.59,8,11.09,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_20,,104.967003,104.967003,104.967003,0.434,0.391,0.474,0.818,34340.65,155844.72,124093.03,30634.74,130327.49,28083.02,10,7.56,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_21,,104.967003,104.967003,104.967003,0.434,0.391,0.474,0.822,49007.99,221633.45,175551.33,44241.32,194041.59,41482.14,10,11.11,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_210,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.798,159659.84,843264.25,623866.25,146509.69,812985.62,144106.58,12,10.53,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_211,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.806,158789.62,828120.00,613814.50,147334.86,798734.25,145005.55,12,13.70,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_212,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.806,159366.30,811910.06,603519.12,146731.22,782211.38,144369.42,12,13.78,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_213,,104.967003,104.967003,104.967003,0.443,0.403,0.516,0.817,164384.62,928792.06,684329.12,158337.11,901281.00,156152.67,12,10.30,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_214,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.806,151637.27,804301.56,595470.56,141880.11,775473.56,139579.55,12,13.35,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_215,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.797,169042.56,934095.38,688397.00,158744.77,904554.50,156388.64,12,10.73,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_216,,104.967003,104.967003,104.967003,0.443,0.401,0.516,0.827,164662.52,943947.62,691208.00,158468.19,911752.25,156089.73,13,29.93,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_217,,104.967003,104.967003,104.967003,0.453,0.401,0.516,0.813,167989.72,955168.44,699905.12,156450.64,923059.62,154078.77,13,30.61,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_218,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.802,162013.16,838394.31,621546.50,149669.70,808449.50,147270.83,12,11.64,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_219,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.799,154839.70,829717.00,611590.81,142546.67,799877.25,140159.83,12,11.65,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_22,,104.967003,104.967003,104.967003,0.424,0.401,0.473,0.796,26807.42,115382.89,96173.19,23705.35,94937.19,21418.89,8,6.45,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_220,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.803,154549.23,819048.12,605302.44,143180.20,790030.00,140865.23,12,12.82,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_221,,104.967003,104.967003,104.967003,0.454,0.403,0.516,0.802,155147.70,818067.81,604654.25,143391.30,788046.88,140998.48,12,12.50,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_23,,104.967003,104.967003,104.967003,0.423,0.401,0.473,0.806,31487.70,132131.55,109332.55,27971.84,109959.09,25493.26,8,7.69,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_24,,104.967003,104.967003,104.967003,0.424,0.391,0.474,0.817,25614.30,115144.52,92226.45,22613.34,91579.95,20240.05,9,6.07,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_25,,104.967003,104.967003,104.967003,0.424,0.391,0.473,0.818,30286.27,133710.73,106613.38,26809.82,109497.62,24376.80,9,6.76,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_26,,104.967003,104.967003,104.967003,0.424,0.401,0.474,0.797,25684.40,113820.48,94843.96,22830.71,92447.78,20440.73,8,5.64,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_27,,104.967003,104.967003,104.967003,0.424,0.381,0.474,0.815,28211.43,128212.27,100055.78,25086.41,102758.44,22761.94,10,6.82,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_28,,104.967003,104.967003,104.967003,0.423,0.381,0.473,0.812,26525.69,119486.09,93160.49,23110.31,94797.58,20843.65,10,6.02,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_29,,104.967003,104.967003,104.967003,0.423,0.381,0.483,0.814,25288.92,121307.76,92845.91,22574.92,94641.84,20325.02,10,5.80,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_30,,104.967003,104.967003,104.967003,0.424,0.381,0.473,0.808,19240.30,97105.90,75787.20,17137.80,74346.87,15035.89,10,4.50,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_31,,104.967003,104.967003,104.967003,0.423,0.381,0.483,0.819,39277.75,168833.14,129731.87,34078.43,141739.16,31803.12,10,8.49,0
25,glutamic acid d3 neg mix8,glutamic acid d3 neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_33,,104.967003,104.967003,104.967003,0.434,0.401,0.474,0.814,47217.84,186762.44,151168.06,40429.56,164354.06,37908.43,8,11.37,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_04,,135.966995,135.966995,135.966995,5.801,5.751,5.861,0.807,1846.00,6052.59,4697.88,1439.78,5097.37,1359.83,12,16.89,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_19,,135.966995,135.966995,135.966995,5.851,5.831,5.901,0.063,142.91,900.35,947.45,131.60,350.76,62.90,8,1.64,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_20,,135.966995,135.966995,135.966995,5.801,5.761,5.861,0.831,3787.14,11839.33,9477.79,3030.19,10820.10,2937.53,11,22.90,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_21,,135.966995,135.966995,135.966995,5.801,5.761,5.861,0.833,4362.97,12470.07,9960.93,3306.99,11534.70,3221.91,11,27.85,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_210,,135.966995,135.966995,135.966995,5.711,5.701,5.741,0.049,889.68,3390.32,2387.87,794.33,1054.83,327.23,5,1.18,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_211,,135.966995,135.966995,135.966995,5.711,5.711,5.731,0.051,825.01,2008.53,1369.35,733.51,601.67,264.56,3,1.00,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_212,,135.966995,135.966995,135.966995,5.711,5.701,5.731,0.049,833.57,2736.16,1823.86,747.72,969.06,305.94,4,1.18,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_213,,135.966995,135.966995,135.966995,5.711,5.701,5.731,0.049,801.58,2821.53,1877.81,749.58,961.61,284.60,4,1.16,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_214,,135.966995,135.966995,135.966995,5.711,5.701,5.741,0.050,899.02,3527.71,2434.95,798.80,1099.29,313.12,5,1.18,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_215,,135.966995,135.966995,135.966995,5.711,5.701,5.731,0.049,815.33,2770.55,1877.22,738.39,864.48,261.87,4,1.17,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_216,,135.966995,135.966995,135.966995,5.711,5.701,5.741,0.049,906.89,3484.44,2424.56,813.04,1118.12,339.91,5,1.19,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_217,,135.966995,135.966995,135.966995,5.711,5.701,5.741,0.050,892.66,3579.28,2962.37,811.58,1232.04,342.13,5,1.12,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_218,,135.966995,135.966995,135.966995,5.711,5.701,5.831,0.053,910.05,9454.17,6719.87,797.02,3100.03,343.15,14,1.25,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_219,,135.966995,135.966995,135.966995,5.711,5.711,5.731,0.048,850.64,2229.06,1461.82,757.82,790.86,278.42,3,1.00,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_22,,135.966995,135.966995,135.966995,5.801,5.761,5.871,0.824,2225.05,7426.80,5732.55,1761.93,6417.71,1677.84,12,15.07,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_220,,135.966995,135.966995,135.966995,5.801,5.771,5.831,0.256,887.58,5117.20,4109.46,822.66,1702.70,334.87,7,1.19,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_221,,135.966995,135.966995,135.966995,5.711,5.691,5.741,0.050,906.52,4112.26,3785.81,809.27,1452.57,365.98,6,1.52,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_23,,135.966995,135.966995,135.966995,5.801,5.761,5.871,0.824,2125.75,7206.65,5545.62,1687.07,6219.86,1604.84,12,13.70,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_24,,135.966995,135.966995,135.966995,5.801,5.771,5.871,0.810,2312.46,7248.66,5721.54,1785.32,6265.11,1695.89,11,14.18,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_25,,135.966995,135.966995,135.966995,5.801,5.771,5.841,0.821,2264.37,6767.42,5723.98,1788.25,6106.91,1705.66,8,14.52,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_26,,135.966995,135.966995,135.966995,5.801,5.761,5.871,0.809,2089.02,7030.57,5420.93,1664.76,5981.94,1577.20,12,14.96,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_27,,135.966995,135.966995,135.966995,5.801,5.761,5.871,0.824,2235.05,7442.89,5753.29,1775.58,6420.56,1690.25,12,15.25,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_28,,135.966995,135.966995,135.966995,5.801,5.771,5.871,0.811,1998.74,6624.12,5202.35,1572.18,5668.21,1485.13,11,13.25,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_29,,135.966995,135.966995,135.966995,5.801,5.771,5.871,0.810,2296.65,7509.15,5870.85,1811.47,6503.59,1719.95,11,16.02,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_30,,135.966995,135.966995,135.966995,5.801,5.761,5.861,0.827,2048.65,6746.42,5340.42,1638.46,5825.24,1554.70,11,16.63,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_31,,135.966995,135.966995,135.966995,5.801,5.761,5.871,0.823,2098.35,7255.86,5573.42,1669.49,6375.49,1595.91,12,15.37,0
26,indole-3-acetic acid d7 pos mix8,indole-3-acetic acid d7 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_33,,135.966995,135.966995,135.966995,5.861,5.831,5.931,0.112,132.17,1166.07,852.72,123.95,392.42,53.62,11,1.45,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_04,,86.967003,86.967003,86.967003,0.428,0.386,0.488,0.822,6592.87,19002.56,15157.62,4861.47,16510.74,4634.93,11,25.00,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_19,,86.967003,86.967003,86.967003,0.427,0.386,0.497,0.815,9863.55,35770.86,27837.23,7794.30,33413.62,7597.86,12,14.87,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_20,,86.967003,86.967003,86.967003,0.428,0.396,0.488,0.803,6827.89,22696.92,18207.65,5286.74,20754.17,5092.46,10,16.63,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_21,,86.967003,86.967003,86.967003,0.428,0.396,0.478,0.814,10719.16,34248.02,28003.10,8330.52,32687.97,8157.18,9,18.70,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_210,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,374718.91,1314002.50,1062404.38,326032.03,1306653.62,325349.66,10,101.57,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_211,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,349341.41,1254741.25,1013901.25,308175.09,1247681.50,307532.44,10,134.37,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_212,,86.967003,86.967003,86.967003,0.448,0.408,0.488,0.842,342676.91,1227456.88,996856.81,301937.03,1221827.75,301311.53,9,120.76,0
