groupId,compound,compoundId,formula,sample,adductName,peakMz,mzmin,mzmax,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakSplineArea,peakAreaTop,peakAreaCorrected,peakAreaTopCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_09,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.049,839.16,1741.35,1018.80,565.56,1741.35,565.56,4,18.79,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_10,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.048,1320.39,4211.06,2006.09,1049.25,4211.06,1049.25,5,1.38,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_100,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,987.99,2132.14,1246.56,814.45,2132.14,814.45,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_101,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,1203.72,3355.57,2076.87,934.45,3355.57,934.45,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_102,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,558.40,1574.31,959.31,544.79,1574.31,544.79,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_103,,178.966995,178.966995,178.966995,0.585,0.564,0.607,0.047,1012.29,3078.77,2219.86,705.98,3078.77,705.98,5,1.08,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_104,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.046,477.82,1195.20,969.41,431.09,1195.20,431.09,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_105,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.048,840.72,2460.43,1493.29,663.69,2431.50,657.85,5,2.32,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_106,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,1519.65,2537.44,972.24,1053.96,2537.44,1053.96,3,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_107,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.047,297.06,733.36,808.42,175.87,733.36,175.87,5,2.57,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_108,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.047,1310.12,5106.80,3619.21,1150.33,5030.30,1135.00,5,1.11,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_109,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.048,2512.84,5592.00,3058.93,1749.45,5592.00,1749.45,5,1.50,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_11,,178.966995,178.966995,178.966995,0.592,0.557,0.616,0.050,3206.27,7232.12,4252.50,2216.51,7232.12,2216.51,6,10.28,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_110,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,934.12,2965.57,1953.69,1260.34,2900.52,1247.30,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_111,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,1606.13,3276.40,1875.99,1516.09,3276.40,1516.09,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_112,,178.966995,178.966995,178.966995,0.564,0.564,0.607,0.047,1106.64,3122.54,2738.98,1040.65,3122.54,1040.65,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_113,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.047,959.58,3682.76,2435.00,695.67,3682.76,695.67,5,1.02,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_114,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.047,696.80,1890.80,904.41,570.57,1890.80,570.57,4,1.38,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_115,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.046,254.04,444.39,477.92,353.90,444.39,353.90,4,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_116,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.048,1215.03,3632.03,2467.88,902.82,3632.03,902.82,5,2.33,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_117,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,958.55,2119.67,1256.64,806.53,2119.67,806.53,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_118,,178.966995,178.966995,178.966995,0.574,0.563,0.606,0.047,2203.96,5692.48,3781.12,1579.23,5622.97,1564.67,5,1.26,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_119,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.046,413.94,1084.37,679.90,355.19,1084.37,355.19,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_12,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.049,6425.76,13884.66,6724.93,4325.57,13884.66,4325.57,4,7.08,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_120,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,1172.76,1757.44,992.56,859.79,1617.75,830.91,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_121,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,684.57,2845.45,1609.89,911.30,2845.45,911.30,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_122,,178.966995,178.966995,178.966995,0.596,0.564,0.607,0.047,2164.96,6898.79,3872.47,1872.00,6898.79,1872.00,5,1.28,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_123,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.047,564.02,1506.07,1075.75,411.77,1506.07,411.77,5,3.50,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_124,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,1556.03,3047.17,1644.18,1528.83,3047.17,1528.83,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_125,,178.966995,178.966995,178.966995,0.574,0.563,0.606,0.047,658.28,2375.84,1336.97,504.50,2375.84,504.50,5,1.57,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_126,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,1825.28,6009.80,3648.26,1390.88,6009.80,1390.88,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_127,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,1488.77,2374.13,1442.81,1428.97,2374.13,1428.97,4,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_128,,178.966995,178.966995,178.966995,0.563,0.563,0.606,0.047,2089.14,5532.50,3855.71,1380.52,5532.50,1380.52,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_129,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.047,952.70,3737.19,2878.05,725.88,3737.19,725.88,5,1.34,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_13,,178.966995,178.966995,178.966995,0.592,0.557,0.616,0.049,16792.71,50067.30,31243.88,13734.70,50067.30,13734.70,5,3.73,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_130,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.051,1099.85,1953.09,1327.54,649.88,1953.09,649.88,4,109.98,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_131,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.046,405.35,1529.67,966.40,307.20,1512.84,303.79,5,1.19,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_132,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.047,1123.34,3271.92,2444.28,863.50,3095.36,828.11,5,3.25,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_133,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.044,74.38,74.38,81.21,105.40,74.38,105.40,1,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_134,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.048,1105.82,3425.79,1825.28,772.75,3400.60,767.11,5,1.82,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_135,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.046,441.74,1065.54,1091.54,448.62,1065.54,448.62,4,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_136,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,547.54,945.11,408.52,573.32,945.11,573.32,3,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_137,,178.966995,178.966995,178.966995,0.596,0.563,0.606,0.047,1422.28,4449.88,2714.77,1256.04,4449.88,1256.04,5,1.23,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_138,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.047,711.78,2428.23,1527.38,575.43,2428.23,575.43,5,1.14,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_139,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,862.87,2200.17,1194.06,837.20,2200.17,837.20,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_14,,178.966995,178.966995,178.966995,0.592,0.557,0.616,0.049,26836.29,74284.69,47191.28,20770.10,74284.69,20770.10,5,5.34,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_140,,178.966995,178.966995,178.966995,0.574,0.563,0.606,0.047,883.73,2544.94,1739.25,528.98,2544.94,528.98,5,1.26,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_141,,178.966995,178.966995,178.966995,0.596,0.563,0.606,0.047,1026.42,2495.35,1404.25,748.14,2495.35,748.14,5,4.71,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_142,,178.966995,178.966995,178.966995,0.564,0.564,0.607,0.042,19.80,19.80,125.55,71.96,19.80,71.96,1,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_143,,178.966995,178.966995,178.966995,0.563,0.563,0.606,0.047,1631.85,4533.35,2864.89,1276.55,4533.35,1276.55,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_144,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.048,3210.44,8117.12,4094.18,2360.76,8068.32,2350.41,5,1.47,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_145,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.047,503.32,1261.08,764.18,342.19,1261.08,342.19,5,2.94,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_146,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.048,1330.90,4752.82,2877.01,1027.32,4752.82,1027.32,5,2.17,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_147,,178.966995,178.966995,178.966995,0.564,0.564,0.606,0.047,1303.41,3590.96,2387.20,960.37,3473.49,938.22,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_148,,178.966995,178.966995,178.966995,0.574,0.563,0.606,0.047,630.66,1967.67,1279.30,451.86,1967.67,451.86,5,1.52,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_149,,178.966995,178.966995,178.966995,0.574,0.563,0.606,0.047,1723.78,5831.39,4240.23,1525.52,5759.62,1511.17,5,1.25,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_15,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.048,44076.32,109775.53,54313.44,32184.96,109775.53,32184.96,5,3.34,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_150,,178.966995,178.966995,178.966995,0.595,0.563,0.606,0.048,2215.82,5139.33,3038.05,1479.20,5139.33,1479.20,5,8.39,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_151,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,1291.45,2916.30,1572.39,1178.23,2916.30,1178.23,4,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_152,,178.966995,178.966995,178.966995,0.574,0.564,0.606,0.047,438.36,1303.82,1038.43,367.58,1091.20,325.12,5,1.24,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_153,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,984.03,2487.14,1828.35,880.30,2487.14,880.30,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_154,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,1193.11,2847.08,1473.90,1068.04,2847.08,1068.04,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_155,,178.966995,178.966995,178.966995,0.563,0.563,0.606,0.047,1150.84,3578.41,2556.56,801.90,3578.41,801.90,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_156,,178.966995,178.966995,178.966995,0.574,0.564,0.607,0.047,763.82,2535.11,1600.74,595.84,2535.11,595.84,5,1.52,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_157,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.047,1616.68,3382.82,2066.62,978.48,3382.82,978.48,4,3.61,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_158,,178.966995,178.966995,178.966995,0.564,0.564,0.607,0.047,1736.30,3477.44,2607.84,1125.85,3477.44,1125.85,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_159,,178.966995,178.966995,178.966995,0.563,0.563,0.606,0.043,38.79,38.79,325.93,140.98,38.79,140.98,1,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_16,,178.966995,178.966995,178.966995,0.592,0.557,0.616,0.049,47887.99,134093.80,83642.99,37233.09,134093.80,37233.09,5,3.88,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_160,,178.966995,178.966995,178.966995,0.596,0.564,0.607,0.047,1690.17,3953.02,2110.58,1134.29,3953.02,1134.29,5,3.39,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_161,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,3077.78,7401.71,3635.66,2660.66,7401.71,2660.66,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_162,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.045,163.99,236.42,341.44,288.08,200.59,279.35,3,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_163,,178.966995,178.966995,178.966995,0.596,0.563,0.606,0.048,1074.48,2308.69,1421.84,650.32,2139.90,616.56,5,5.81,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_164,,178.966995,178.966995,178.966995,0.564,0.564,0.606,0.047,1807.92,4199.24,3135.24,1312.61,4199.24,1312.61,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_165,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.047,355.84,625.21,287.26,208.40,625.21,208.40,3,9.90,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_166,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.046,539.54,1633.14,1025.61,488.30,1633.14,488.30,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_167,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.047,1093.31,3422.20,2557.15,946.82,3339.43,930.27,5,1.67,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_168,,178.966995,178.966995,178.966995,0.574,0.564,0.606,0.047,654.01,1772.42,1194.25,474.58,1772.42,474.58,5,2.23,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_169,,178.966995,178.966995,178.966995,0.596,0.564,0.607,0.047,856.14,1936.52,1038.05,565.84,1936.52,565.84,5,3.14,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_17,,178.966995,178.966995,178.966995,0.592,0.557,0.616,0.048,50898.14,154011.34,99843.23,40637.57,154011.34,40637.57,5,2.69,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_170,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.047,467.06,1067.56,490.22,321.64,1067.56,321.64,4,4.55,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_171,,178.966995,178.966995,178.966995,0.574,0.564,0.606,0.047,910.68,2008.81,1694.66,662.20,2008.81,662.20,4,1.17,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_172,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,2111.83,4311.11,2411.97,1880.76,4311.11,1880.76,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_173,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.048,2350.92,6609.23,3930.49,1672.08,6609.23,1672.08,5,1.96,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_174,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,500.44,500.44,402.51,436.04,500.44,436.04,1,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_175,,178.966995,178.966995,178.966995,0.564,0.564,0.606,0.047,903.18,1823.80,1856.62,678.09,1823.80,678.09,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_176,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.046,397.51,630.74,407.04,394.00,630.74,394.00,4,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_177,,178.966995,178.966995,178.966995,0.574,0.564,0.606,0.048,979.09,2236.39,1262.42,672.89,2217.88,669.57,5,2.53,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_178,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.046,394.83,1575.34,909.93,313.39,1575.34,313.39,5,1.16,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_179,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,1010.81,2768.85,1691.36,905.43,2768.85,905.43,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_180,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.047,1400.70,4455.66,2752.05,1096.47,4455.66,1096.47,4,1.20,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_181,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.048,787.64,1944.10,1309.63,532.94,1944.10,532.94,5,2.47,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_182,,178.966995,178.966995,178.966995,0.574,0.564,0.606,0.047,880.79,1857.17,1453.59,515.85,1857.17,515.85,4,1.52,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_183,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.046,351.10,942.00,631.75,283.99,942.00,283.99,5,1.45,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_184,,178.966995,178.966995,178.966995,0.574,0.564,0.606,0.047,920.06,2648.41,1781.92,596.27,2632.93,593.18,5,1.30,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_185,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,4006.39,8649.96,3862.05,2655.67,8451.08,2614.33,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_186,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.047,2031.97,5035.75,2658.15,1455.32,5035.75,1455.32,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_187,,178.966995,178.966995,178.966995,0.564,0.564,0.606,0.047,961.13,2328.66,1790.32,744.83,2328.66,744.83,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_188,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.047,523.34,1306.36,777.12,395.09,1306.36,395.09,5,1.68,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_189,,178.966995,178.966995,178.966995,0.563,0.563,0.606,0.047,773.50,1412.04,1031.99,539.93,1412.04,539.93,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_190,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,920.47,1993.24,991.49,741.15,1993.24,741.15,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_191,,178.966995,178.966995,178.966995,0.563,0.563,0.606,0.047,669.33,1508.28,847.94,436.60,1508.28,436.60,4,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_192,,178.966995,178.966995,178.966995,0.574,0.564,0.607,0.047,751.17,1716.61,1341.72,519.46,1716.61,519.46,5,2.12,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_193,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,632.85,1202.26,620.76,505.19,1176.92,500.11,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_194,,178.966995,178.966995,178.966995,0.574,0.563,0.606,0.048,1516.33,4243.17,2683.23,1075.47,4243.17,1075.47,5,1.89,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_195,,178.966995,178.966995,178.966995,0.596,0.564,0.606,0.048,1597.52,5225.17,3167.23,1282.23,5225.17,1282.23,5,1.92,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_196,,178.966995,178.966995,178.966995,0.574,0.564,0.607,0.047,704.03,1846.35,1052.94,412.34,1835.67,410.13,4,1.16,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_198,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,954.29,2893.66,2278.39,1139.60,2893.66,1139.60,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_199,,178.966995,178.966995,178.966995,0.585,0.564,0.607,0.047,1312.92,3813.48,2220.12,980.95,3813.48,980.95,5,1.52,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_200,,178.966995,178.966995,178.966995,0.585,0.564,0.606,0.047,950.60,3175.85,1850.56,756.51,3175.85,756.51,5,1.20,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_201,,178.966995,178.966995,178.966995,0.585,0.563,0.606,0.047,746.49,2459.45,1595.38,546.05,2459.45,546.05,5,1.15,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_202,,178.966995,178.966995,178.966995,0.607,0.564,0.607,0.047,1684.20,3899.88,2123.64,1139.79,3899.88,1139.79,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_203,,178.966995,178.966995,178.966995,0.606,0.563,0.606,0.046,328.59,544.16,384.64,208.62,544.16,208.62,2,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_204,,178.966995,178.966995,178.966995,0.606,0.564,0.606,0.047,1212.98,2844.74,1409.08,710.41,2844.74,710.41,5,1.00,0
25,trehalose387 neg confirm,trehalose387 neg confirm,,mtab_BIOSSCOPE_temporal_2023_061223_205,,178.966995,178.966995,178.966995,0.585,0.564,0.607,0.048,826.59,2326.09,1403.10,571.42,2326.09,571.42,5,2.29,0
